,price,equity,port_ret,w_actual,w_target,mu_ann,sigma_ann,band
2021-06-07,4226.52001953125,4.450859214537846,-0.0007967387044511831,1.0,1.0,0.17643158967364436,0.11051723232306573,0.0005931386338135392
2021-06-08,4227.259765625,4.4516382255688045,0.00017502486450582388,1.0,1.0,0.1695085000425428,0.10964910246403779,0.0005884794386117325
2021-06-09,4219.5498046875,4.443519028091016,-0.0018238673194858057,1.0,1.0,0.13517537800872,0.10889964868821615,0.0005844571700536692
2021-06-10,4239.18017578125,4.464191358439306,0.004652243012262192,1.0,1.0,0.19414063916063803,0.10832412359726634,0.0005813683651768561
2021-06-11,4247.43994140625,4.472889543653635,0.0019484346695590737,1.0,1.0,0.2104227562828487,0.10749428482886608,0.0005769146757111662
2021-06-12,4247.43994140625,4.472889543653635,0.0,1.0,1.0,0.19811743033558882,0.10665525553429071,0.0005724116613028864
2021-06-13,4247.43994140625,4.472889543653635,0.0,1.0,1.0,0.1868582083322893,0.1058226052103372,0.0005679428824055784
2021-06-14,4255.14990234375,4.481008741131424,0.0018152018730952513,1.0,1.0,0.2019086435194603,0.10500769959528787,0.0005635693381805077
2021-06-15,4246.58984375,4.471994323716408,-0.0020116937805257917,1.0,1.0,0.1621682033163476,0.10432244048298385,0.0005598915981110484
2021-06-16,4223.7001953125,4.447889717043593,-0.005390124612855596,1.0,1.0,0.07835001592905438,0.1042070343708147,0.0005592722211843295
2021-06-17,4221.85986328125,4.445951702142151,-0.00043571559205179966,1.0,1.0,0.0710306798467064,0.10340431316130921,0.0005549640698532555
2021-06-18,4166.4501953125,4.443742833366401,-0.0004968269841270079,0.0,0.0,-0.11441910887229419,0.10618402549961951,0.0005698826010549809
2021-06-19,4166.4501953125,4.443756940486507,3.1746031745605308e-06,0.0,0.0,-0.09963955747021976,0.10534733853839226,0.0005653921577939588
2021-06-20,4166.4501953125,4.443771047651397,3.1746031745605308e-06,0.0,0.0,-0.08633286955461296,0.10451720160829014,0.00056093686811425
2021-06-21,4224.7900390625,4.503741021379362,0.013495288817739537,1.0,1.0,0.12009556493891987,0.10711268320163989,0.000574866645163565
2021-06-22,4246.43994140625,4.52682040577311,0.005124491902218642,1.0,1.0,0.1860200280948047,0.10664512363858768,0.0005723572840926638
2021-06-23,4241.83984375,4.521916576630065,-0.0010832833431587696,1.0,1.0,0.15973909770591313,0.10585827527107201,0.0005681343212486219
2021-06-24,4266.490234375,4.548194563091961,0.005811249724885448,1.0,1.0,0.23187011304354535,0.1055207738072409,0.0005663229733442366
2021-06-25,4280.7001953125,4.563342767711526,0.0033305973193167304,1.0,1.0,0.26340971250528433,0.10481527763095663,0.0005625366222986486
2021-06-26,4280.7001953125,4.563342767711526,0.0,1.0,1.0,0.24585526096859409,0.10399732377079628,0.0005581467183448489
2021-06-27,4280.7001953125,4.563342767711526,0.0,1.0,1.0,0.22985008251211714,0.10318558468735406,0.0005537901686842627
2021-06-28,4290.60986328125,4.573906743134317,0.0023149642620619026,1.0,1.0,0.24758427448450065,0.10241824068565306,0.0005496718844740368
2021-06-29,4291.7998046875,4.575175253018788,0.00027733619326086867,1.0,1.0,0.23541783152253157,0.10161294872708206,0.0005453499361037452
2021-06-30,4297.5,4.581251816166641,0.0013281596467464851,1.0,1.0,0.23901475364449656,0.10081632126140441,0.000541074489490414
2021-07-01,4319.93994140625,4.605173403676136,0.0052216268542757405,1.0,1.0,0.303257623008052,0.10040924069919914,0.0005388897151937446
2021-07-02,4352.33984375,4.639712580280191,0.007500081663913916,1.0,1.0,0.38759212365666973,0.10048535832721671,0.0005392982334396547
2021-07-03,4352.33984375,4.639712580280191,0.0,1.0,1.0,0.36045194802254243,0.09970799225385726,0.0005351261614375477
2021-07-04,4352.33984375,4.639712580280191,0.0,1.0,1.0,0.33574985837653293,0.0989363687366062,0.0005309849093520558
2021-07-05,4352.33984375,4.639712580280191,0.0,1.0,1.0,0.31325939217957266,0.09817045196527499,0.0005268742849922792
2021-07-06,4343.5400390625,4.63033174928391,-0.0020218560598240787,1.0,1.0,0.26446238276836886,0.09756523372314656,0.0005236261189484018
2021-07-07,4358.1298828125,4.645884919307709,0.003358975310182588,1.0,1.0,0.2952286513991754,0.09692246336041842,0.0005201764131713885
2021-07-08,4320.81982421875,4.606111382671548,-0.008561024934316985,1.0,1.0,0.15615299647436895,0.09797752696326324,0.000525838869340653
2021-07-09,4369.5498046875,4.658058866446819,0.011277947808795874,1.0,1.0,0.30588961177219737,0.09940480438190509,0.0005334989722980942
2021-07-10,4369.5498046875,4.658058866446819,0.0,1.0,1.0,0.28618396537804086,0.09863494835789714,0.0005293672062312572
2021-07-11,4369.5498046875,4.658058866446819,0.0,1.0,1.0,0.26820918819213585,0.09787080010662261,0.0005252660734009755
2021-07-12,4384.6298828125,4.674134639640092,0.0034511743312370946,1.0,1.0,0.29998148666053015,0.09723184862488649,0.0005218368633041986
2021-07-13,4369.2099609375,4.657696583771565,-0.0035168126585657378,1.0,1.0,0.2316838364470426,0.09686288604807478,0.00051985666569937
2021-07-14,4374.2998046875,4.663122495562999,0.0011649345752446916,1.0,1.0,0.23473473625618552,0.09609935027631639,0.0005157588200059069
2021-07-15,4360.02978515625,4.647910266849963,-0.0032622408541723713,1.0,1.0,0.1755655801094227,0.09568781520963723,0.0005135501386800582
2021-07-16,4327.16015625,4.6128703489620095,-0.007538854211077806,1.0,1.0,0.061247971573419324,0.09636471534366371,0.0005171830166691757
2021-07-17,4327.16015625,4.6128703489620095,0.0,1.0,1.0,0.06232082491564084,0.09561152638243241,0.0005131407016194989
2021-07-18,4327.16015625,4.6128703489620095,0.0,1.0,1.0,0.0631842452933105,0.09486408849488151,0.0005091292521996794
2021-07-19,4258.490234375,4.6105822096760765,-0.0004960337301584961,0.0,0.0,-0.1598432400117239,0.09972668948942318,0.0005352265082570124
2021-07-20,4323.06005859375,4.678150421669019,0.014655028133136794,1.0,1.0,0.06989209295052688,0.10313973008567195,0.000553544070087473
2021-07-21,4358.68994140625,4.716706895334466,0.008241819990835397,1.0,1.0,0.18439576130753213,0.10343328729941688,0.0005551195721249995
2021-07-22,4367.47998046875,4.7262189364325256,0.0020166699583279435,1.0,1.0,0.20257965029169325,0.10264799830988187,0.0005509049783588435
2021-07-23,4411.7900390625,4.774168563892006,0.010145452020822843,1.0,1.0,0.3322198918978183,0.10351574178482606,0.0005555620998629764
2021-07-24,4411.7900390625,4.774168563892006,0.0,1.0,1.0,0.30982266344634646,0.1027123759768536,0.0005512504890148115
2021-07-25,4411.7900390625,4.774168563892006,0.0,1.0,1.0,0.2894140733166193,0.10191500704473308,0.0005469710630004069
2021-07-26,4422.2998046875,4.7855415875890746,0.0023821998626283314,1.0,1.0,0.3040806810269366,0.1011545366751639,0.00054288966911657
2021-07-27,4401.4599609375,4.762989986985521,-0.0047124448070913205,1.0,1.0,0.21825645663136103,0.10096889269797542,0.0005418933302408063
2021-07-28,4400.64013671875,4.762102823503484,-0.00018626188265380428,1.0,1.0,0.20316825616352488,0.10018949065731282,0.0005377103313376242
2021-07-29,4419.14990234375,4.782132956485665,0.004206152980007483,1.0,1.0,0.25065984582460277,0.09962903071355714,0.0005347023801036059
2021-07-30,4395.259765625,4.7562805159343515,-0.0054060480514769305,1.0,1.0,0.15966272525146571,0.09961655599557483,0.0005346354291220647
2021-07-31,4395.259765625,4.7562805159343515,0.0,1.0,1.0,0.15214701176064543,0.09883971776343708,0.0005304661900086805
2021-08-01,4395.259765625,4.7562805159343515,0.0,1.0,1.0,0.15790321050721381,0.09806876878713877,0.0005263285581396086
2021-08-02,4387.16015625,4.747515615493589,-0.001842805614891363,1.0,1.0,0.12550334655300563,0.09742531125662851,0.000522875164378822
2021-08-03,4423.14990234375,4.786461511128221,0.0082034265474622,1.0,1.0,0.23584699722690522,0.09779457748953055,0.0005248569916856869
2021-08-04,4402.66015625,4.764288764733495,-0.004632387901412294,1.0,1.0,0.15770382061412885,0.09761784844343964,0.0005239084986520656
2021-08-05,4429.10009765625,4.79290044751423,0.006005446813494242,1.0,1.0,0.23454453753713453,0.09741258153271268,0.0005228068447973997
2021-08-06,4436.52001953125,4.80092983183409,0.001675266241764728,1.0,1.0,0.24456645797633467,0.09665862879485632,0.0005187604306093856
2021-08-07,4436.52001953125,4.80092983183409,0.0,1.0,1.0,0.23035415881638227,0.09590759818493122,0.0005147296992875865
2021-08-08,4436.52001953125,4.80092983183409,0.0,1.0,1.0,0.21735675405210236,0.09516219515559601,0.0005107291708164435
2021-08-09,4432.35009765625,4.796417398161307,-0.0009399082741974318,1.0,1.0,0.19231015725490838,0.09447112921956476,0.0005070202659103341
2021-08-10,4436.75,4.801178702590517,0.0009926793341701323,1.0,1.0,0.19639057082438752,0.09372557961830295,0.0005030189507974115
2021-08-11,4442.41015625,4.8073037764938995,0.0012757437876824707,1.0,1.0,0.204061871742449,0.09299048318144709,0.0004990737371224678
2021-08-12,4460.830078125,4.827236686080789,0.004146380281677686,1.0,1.0,0.25110728761735973,0.09249873512358735,0.0004964345580090536
2021-08-13,4468.0,4.834995535735488,0.001607306655808216,1.0,1.0,0.2587867981082557,0.09178104253160023,0.0004925827496117446
2021-08-14,4468.0,4.834995535735488,0.0,1.0,1.0,0.24338815862262406,0.09107017502791491,0.0004887675710093181
2021-08-15,4468.0,4.834995535735488,0.0,1.0,1.0,0.2293130398407424,0.09036457928717806,0.0004849806856079366
2021-08-16,4479.7099609375,4.847667337180531,0.002620850702215849,1.0,1.0,0.25304024899131644,0.08972284881337227,0.0004815365608455918
2021-08-17,4448.080078125,4.813439418157641,-0.00706069881494753,1.0,1.0,0.13909033910771823,0.0903877124348666,0.000485104839672668
2021-08-18,4400.27001953125,4.8110498807081985,-0.000496430357142974,0.0,0.0,-0.017302055717669063,0.09253544230473047,0.0004966315630083348
2021-08-19,4405.7998046875,4.811836068878287,0.00016341301578282064,0.2122769668751431,0.2122769668751431,0.008058052151184634,0.0918154985294082,0.0004927676726598241
2021-08-20,4441.669921875,4.849101330854825,0.007744499488991474,1.0,1.0,0.1269362838941897,0.09232171001579063,0.0004954844760319525
2021-08-21,4441.669921875,4.849101330854825,0.0,1.0,1.0,0.12228265024996401,0.09160102234612309,0.0004916165932519775
2021-08-22,4441.669921875,4.849101330854825,0.0,1.0,1.0,0.11795717434365537,0.09088581597275805,0.0004877781282246197
2021-08-23,4479.52978515625,4.89043405405403,0.00852379036424833,1.0,1.0,0.23262399149055815,0.09150486087372779,0.0004911005010266918
2021-08-24,4486.22998046875,4.8977488537978875,0.0014957363013194946,1.0,1.0,0.23980465319262598,0.09079333837265957,0.0004872818070968844
2021-08-25,4496.18994140625,4.908622435285659,0.002220118224179668,1.0,1.0,0.25651717270529006,0.09012156810266994,0.0004836764607467927
2021-08-26,4470.0,4.880030108083991,-0.005824918819612668,1.0,1.0,0.1591472365092116,0.09037234712532917,0.00048502237507854477
2021-08-27,4509.3701171875,4.9230116197694045,0.008807632480425154,1.0,1.0,0.2743167644651312,0.09108139894981097,0.0004888278090514725
2021-08-28,4509.3701171875,4.9230116197694045,0.0,1.0,1.0,0.2571517695267413,0.090375768214353,0.0004850407358357507
2021-08-29,4509.3701171875,4.9230116197694045,0.0,1.0,1.0,0.241481119492938,0.08967537483761082,0.00048128177117584575
2021-08-30,4528.7900390625,4.944212918079614,0.004306570844779589,1.0,1.0,0.28725920333903743,0.08923865575271604,0.000478937928899579
2021-08-31,4522.68017578125,4.937542601129105,-0.0013491160395050494,1.0,1.0,0.2502444697436813,0.0886400456307166,0.0004757252281968344
2021-09-01,4524.08984375,4.939081576997092,0.0003116886257619189,1.0,1.0,0.23081708954507607,0.08794484115353715,0.0004719941120156955
2021-09-02,4536.9501953125,4.95312160000057,0.002842638410522902,1.0,1.0,0.2564235509019365,0.08734330470572252,0.0004687657059169721
2021-09-03,4535.43017578125,4.951462150095116,-0.0003350311257154237,1.0,1.0,0.235519055837156,0.08668379459276905,0.0004652261590140971
2021-09-04,4535.43017578125,4.951462150095116,0.0,1.0,1.0,0.22108674244225887,0.08601370420797391,0.0004616298284960912
2021-09-05,4535.43017578125,4.951462150095116,0.0,1.0,1.0,0.207892369233368,0.08534855159369073,0.0004580599986639422
2021-09-06,4535.43017578125,4.951462150095116,0.0,1.0,1.0,0.1958194069663388,0.08468830627553353,0.0004545165059636475
2021-09-07,4520.02978515625,4.934649091946066,-0.003395574405981705,1.0,1.0,0.13719711688752337,0.08442674176133802,0.00045311270661631584
2021-09-08,4514.06982421875,4.928142427780965,-0.001318566739775151,1.0,1.0,0.11260314859446925,0.08385610907044401,0.0004500501589251394
2021-09-09,4493.27978515625,4.905445332350709,-0.004605608657393345,1.0,1.0,0.04391755815660831,0.0838539480115419,0.00045003856066577443
2021-09-10,4458.580078125,4.903008174740438,-0.0004968269841268969,0.0,0.0,-0.06293128167504487,0.08482399392027815,0.0004552447325264874
2021-09-11,4458.580078125,4.903023739845755,3.1746031745605308e-06,0.0,0.0,-0.05251818172076037,0.08415846537513305,0.00045167288509841087
2021-09-12,4458.580078125,4.903039305000484,3.1746031745605308e-06,0.0,0.0,-0.04318145138497566,0.08349807942859634,0.0004481286376549586
2021-09-13,4468.72998046875,4.903054870204627,3.1746031745605308e-06,0.0,0.0,-0.0030190273700947115,0.0829171016520582,0.00044501056857732815
2021-09-14,4443.0498046875,4.903070435458183,3.1746031745605308e-06,0.0,0.0,-0.07879913006487653,0.08318853976034427,0.00044646735884731144
2021-09-15,4480.7001953125,4.942146729999115,0.007969759981080182,1.0,1.0,0.0502382517294904,0.08406574753489372,0.00045117527461782143
2021-09-16,4473.75,4.9345101456678275,-0.001545195792130749,0.9943657148026529,0.9943657148026529,0.02853264734078373,0.08350117716412649,0.00044814526299547474
2021-09-17,4432.990234375,4.932072449136877,-0.0004940098325850739,0.0,0.0,-0.09772846262292567,0.08501482689044863,0.0004562689203823923
2021-09-18,4432.990234375,4.932088106509731,3.1746031745605308e-06,0.0,0.0,-0.08550459135359792,0.08434518902849061,0.0004526750185243496
2021-09-19,4432.990234375,4.932103763932291,3.1746031745605308e-06,0.0,0.0,-0.07451048523584715,0.08368078766577243,0.00044910922060937354
2021-09-20,4357.72998046875,4.932119421404558,3.1746031745605308e-06,0.0,0.0,-0.3040822602305631,0.08993944455488706,0.00048269901578145525
2021-09-21,4354.18994140625,4.93213507892653,3.1746031745605308e-06,0.0,0.0,-0.28646752527849956,0.08924440655086398,0.00047896879305067203
2021-09-22,4395.64013671875,4.932150736498209,3.1746031745605308e-06,0.0,0.0,-0.12682142714820957,0.09050281048933018,0.0004857225632741745
2021-09-23,4448.97998046875,4.989504983399956,0.011628648426602606,1.0,1.0,0.05527189181740281,0.09283450054192037,0.0004982365886727397
2021-09-24,4455.47998046875,4.9967946953192,0.001461009046688222,1.0,1.0,0.07362231817914126,0.09212645598081863,0.0004944365606153653
2021-09-25,4455.47998046875,4.9967946953192,0.0,1.0,1.0,0.06996283037415754,0.09140124569827286,0.0004905444052729361
2021-09-26,4455.47998046875,4.9967946953192,0.0,1.0,1.0,0.06657166035119261,0.09068169597689565,0.00048668262978573436
2021-09-27,4443.10986328125,4.985999904223912,-0.00216034313064728,0.7298747724162831,0.7298747724162831,0.024543247639803555,0.09018117488264381,0.00048399636636962235
2021-09-28,4352.6298828125,4.984196149245918,-0.00036176394156495206,0.0,0.0,-0.26283895821845843,0.09860465057150368,0.0005292046000272177
2021-09-29,4359.4599609375,4.9842119720908356,3.1746031745605308e-06,0.0,0.0,-0.21652856804699813,0.09787541371988423,0.000525290834356434
2021-09-30,4307.5400390625,4.984227794985985,3.1746031745605308e-06,0.0,0.0,-0.3638814658110878,0.09997543923025816,0.00053656153156821
2021-10-01,4357.0400390625,4.984243617931366,3.1746031745605308e-06,0.0,0.0,-0.18990237174428165,0.10182196661905024,0.0005464717212252018
2021-10-02,4357.0400390625,4.984259440926978,3.1746031745605308e-06,0.0,0.0,-0.1742114002067711,0.10101703799826302,0.0005421517228646249
2021-10-03,4357.0400390625,4.9842752639728225,3.1746031745605308e-06,0.0,0.0,-0.16006249577865134,0.10021847253204906,0.0005378658751313392
2021-10-04,4300.4599609375,4.984291087068899,3.1746031745605308e-06,0.0,0.0,-0.3299441638770413,0.1027563409818445,0.0005514864462718633
2021-10-05,4345.72021484375,4.984306910215206,3.1746031745605308e-06,0.0,0.0,-0.15548097833979885,0.10411913477010863,0.0005588004698747857
2021-10-06,4363.5498046875,4.984322733411747,3.1746031745605308e-06,0.0,0.0,-0.08509234234734035,0.10362003640852267,0.0005561218421702456
2021-10-07,4399.759765625,5.017283404081485,0.006612868474344502,0.8483117340200494,0.8483117340200494,0.03756505340266002,0.10409020593525364,0.0005586452107425849
2021-10-08,4391.33984375,5.014057017589361,-0.0006430544643937219,0.156804566254823,0.156804566254823,0.007499412005636169,0.10334964642818267,0.0005546706771332229
2021-10-09,4391.33984375,5.0140336465920035,-4.661095251989877e-06,0.14203501927534512,0.14203501927534512,0.006772861629146018,0.10253296444629771,0.0005502875992655167
2021-10-10,4391.33984375,5.014013181558064,-4.081550979084803e-06,0.12833759071702464,0.12833759071702464,0.006111900059759125,0.10172273092339246,0.0005459391298481762
2021-10-11,4361.18994140625,5.013707354853048,-6.099439589435374e-05,0.0,0.0,-0.09083239343216686,0.10187409379558518,0.000546751484313949
2021-10-12,4350.64990234375,5.013723271384333,3.1746031745605308e-06,0.0,0.0,-0.117126474502747,0.10118418502277494,0.0005430487898258675
2021-10-13,4363.7998046875,5.013739187966147,3.1746031745605308e-06,0.0,0.0,-0.06524053030696762,0.1005654799056847,0.000539728240621273
2021-10-14,4438.259765625,5.09673948629355,0.016554570394610613,1.0,1.0,0.17659991071042846,0.10525161421070721,0.0005648784116952522
2021-10-15,4471.3701171875,5.134762235101695,0.007460210377712606,1.0,1.0,0.2654274653802782,0.10537672298458127,0.0005655498621618801
2021-10-16,4471.3701171875,5.134762235101695,0.0,1.0,1.0,0.24300180630888807,0.10454675726612017,0.0005610954913636589
2021-10-17,4471.3701171875,5.134762235101695,0.0,1.0,1.0,0.22266655447656458,0.10372328044343754,0.0005566759460374125
2021-10-18,4486.4599609375,5.15209087437565,0.00337476955709759,1.0,1.0,0.2513376547876645,0.10307287155718445,0.000553185244812787
2021-10-19,4519.6298828125,5.190182031609611,0.007393339551406308,1.0,1.0,0.3336617064263727,0.10317804465740545,0.0005537497018451226
2021-10-20,4536.18994140625,5.209199013261701,0.0036640298040166996,1.0,1.0,0.357391028853836,0.10254829813717002,0.0005503698941643676
2021-10-21,4549.77978515625,5.224805105944613,0.002995871849622578,1.0,1.0,0.3700559372192918,0.10184861109335959,0.0005466147203463192
2021-10-22,4544.89990234375,5.219201222275705,-0.0010725536274130976,1.0,1.0,0.32507061327815073,0.10110020457345543,0.0005425980723410972
2021-10-23,4544.89990234375,5.219201222275705,0.0,1.0,1.0,0.2991245578619761,0.10030820460733549,0.0005383474612100518
2021-10-24,4544.89990234375,5.219201222275705,0.0,1.0,1.0,0.2755709447387005,0.0995222951404105,0.0005341295373830206
2021-10-25,4566.47998046875,5.243983015614812,0.004748196569493546,1.0,1.0,0.32042613105345064,0.09907821381109651,0.000531746182430723
2021-10-26,4574.7900390625,5.253525991016166,0.0018197952535197182,1.0,1.0,0.3208632047379789,0.09832215666064756,0.0005276884740003187
2021-10-27,4551.68017578125,5.226987446873109,-0.005051568068462964,1.0,1.0,0.22521241608868947,0.09820661307318022,0.0005270683592528199
2021-10-28,4596.419921875,5.278364978285052,0.009829281576461124,1.0,1.0,0.34538871959556616,0.09912578174872591,0.0005320014763875636
2021-10-29,4605.3798828125,5.288654278397565,0.001949334719149265,1.0,1.0,0.34603703255426727,0.09837202874186193,0.0005279561341424988
2021-10-30,4605.3798828125,5.288654278397565,0.0,1.0,1.0,0.3195996962380577,0.09760557322230047,0.0005238426183568101
2021-10-31,4605.3798828125,5.288654278397565,0.0,1.0,1.0,0.29557973154078865,0.09684491193931599,0.0005197601998533738
2021-11-01,4613.669921875,5.298174264082046,0.0018000771431341267,1.0,1.0,0.2917242277780059,0.09610307084359188,0.0005157787880429669
2021-11-02,4630.64990234375,5.31767346906366,0.0036803630854131963,1.0,1.0,0.32128850819286175,0.09552101795673633,0.0005126549489197837
2021-11-03,4660.56982421875,5.352032442017028,0.006461279195357994,1.0,1.0,0.38720679807379804,0.09542800123717808,0.0005121557343737722
2021-11-04,4680.06005859375,5.37441433320455,0.004181942361150437,1.0,1.0,0.41632820409866444,0.09489966581205193,0.0005093201932941825
2021-11-05,4697.52978515625,5.394475945162341,0.003732799652949259,1.0,1.0,0.43699689691246485,0.09431321839277586,0.0005061727690078407
2021-11-06,4697.52978515625,5.394475945162341,0.0,1.0,1.0,0.4040384105521959,0.09358744961896998,0.0005022776162799715
2021-11-07,4697.52978515625,5.394475945162341,0.0,1.0,1.0,0.37407152358283396,0.0928669482631377,0.0004984107334339561
2021-11-08,4701.7001953125,5.3992650956942745,0.0008877879113036169,1.0,1.0,0.35922531202835717,0.0921328695285317,0.0004944709816992856
2021-11-09,4685.25,5.380374277122583,-0.003498775895770745,1.0,1.0,0.2843708781504855,0.09182889005689371,0.000492839544096979
2021-11-10,4646.7099609375,5.336116268518737,-0.008225823395229592,1.0,1.0,0.14946062835755095,0.09288631774980388,0.000498514688180355
2021-11-11,4649.27001953125,5.339056148654427,0.0005509400447352153,1.0,1.0,0.1491801992201082,0.09215267765713155,0.0004945772906077622
2021-11-12,4682.85009765625,5.377618314721876,0.007222656026415475,1.0,1.0,0.24184858228773268,0.0923223161574183,0.0004954877291537452
2021-11-13,4682.85009765625,5.377618314721876,0.0,1.0,1.0,0.22608404874300891,0.091607094410465,0.0004916491816173617
2021-11-14,4682.85009765625,5.377618314721876,0.0,1.0,1.0,0.21170300628300334,0.09089718065717352,0.0004878391217298515
2021-11-15,4682.7998046875,5.377560560067294,-1.0739820344718431e-05,1.0,1.0,0.19842569731662085,0.09019291816578842,0.0004840593917890476
2021-11-16,4700.89990234375,5.398346067744172,0.003865229864862485,1.0,1.0,0.24039593776574109,0.08968727499021623,0.00048134563850323145
2021-11-17,4688.669921875,5.384301593634194,-0.002601625374463401,1.0,1.0,0.18848858388976023,0.08923961288466847,0.00047894306576309534
2021-11-18,4704.5400390625,5.402526271141381,0.0033847802152713324,1.0,1.0,0.22467759829666437,0.08868420489585677,0.00047596222803518434
2021-11-19,4697.9599609375,5.394969943712705,-0.001398665559303236,1.0,1.0,0.19101567575131373,0.08809341469752281,0.00047279149634253865
2021-11-20,4697.9599609375,5.394969943712705,0.0,1.0,1.0,0.1797947288626205,0.08741093374152187,0.0004691286664531434
2021-11-21,4697.9599609375,5.394969943712705,0.0,1.0,1.0,0.1695307983990465,0.08673351829417365,0.0004654930228117088
2021-11-22,4682.93994140625,5.377721488085403,-0.0031971365563218113,1.0,1.0,0.11535349647654326,0.08640658645517733,0.0004637384013806765
2021-11-23,4690.7001953125,5.386633087359962,0.001657132912945114,1.0,1.0,0.1336588541798964,0.0857445313429225,0.0004601851956358549
2021-11-24,4701.4599609375,5.3989892190918045,0.0022938506357221833,1.0,1.0,0.15927059013441314,0.08512423072770314,0.00045685608349894057
2021-11-25,4701.4599609375,5.3989892190918045,0.0,1.0,1.0,0.15066327850953382,0.08446403342778053,0.0004533128485093166
2021-11-26,4594.6201171875,5.3963068555607485,-0.0004968269841271189,0.0,0.0,-0.17868440068373284,0.0961043062540724,0.0005157854184088312
2021-11-27,4594.6201171875,5.3963239866936235,3.1746031745605308e-06,0.0,0.0,-0.1589370926098398,0.09534716361085399,0.0005117218842109447
2021-11-28,4594.6201171875,5.396341117880882,3.1746031745605308e-06,0.0,0.0,-0.14111318604253742,0.09459594543927208,0.000507690146258211
2021-11-29,4655.27001953125,5.4648401104581135,0.012693599437266556,1.0,1.0,0.05835899471371869,0.09720918409566828,0.000521715224283623
2021-11-30,4567.0,5.462125030427298,-0.0004968269841270079,0.0,0.0,-0.21023074146556955,0.10405224868489514,0.0005584414967049846
2021-12-01,4513.0400390625,5.4621423705067595,3.1746031745605308e-06,0.0,0.0,-0.3513295809774773,0.10599379812646548,0.0005688616633979766
2021-12-02,4577.10009765625,5.462159710641269,3.1746031745605308e-06,0.0,0.0,-0.12072259445279003,0.10878948173242747,0.0005838659113307139
2021-12-03,4538.43017578125,5.462177050830826,3.1746031745605308e-06,0.0,0.0,-0.22559573095762364,0.10931669445283512,0.0005866954269287664
2021-12-04,4538.43017578125,5.462194391075432,3.1746031745605308e-06,0.0,0.0,-0.20319146016139994,0.10845280843451358,0.0005820590081377132
2021-12-05,4538.43017578125,5.462211731375086,3.1746031745605308e-06,0.0,0.0,-0.18295577118843415,0.1075957448111238,0.0005774592046864048
2021-12-06,4591.669921875,5.462229071729788,3.1746031745605308e-06,0.0,0.0,-0.0015621053579553817,0.10917350694362785,0.0005859269490922775
2021-12-07,4686.75,5.572548220197435,0.02019672683421736,1.0,1.0,0.287911387714216,0.11548295295305286,0.0006197893260943623
2021-12-08,4701.2099609375,5.589741121373386,0.0030852853123166657,1.0,1.0,0.30947647615873297,0.11467380949163966,0.0006154467069645343
2021-12-09,4667.4501953125,5.5496007422518465,-0.007181080169894716,1.0,1.0,0.18552480305663938,0.11483352107782065,0.000616303868422891
2021-12-10,4712.02001953125,5.602594286738902,0.009549073338481762,1.0,1.0,0.3058373420454221,0.11530665993693413,0.0006188431732045952
2021-12-11,4712.02001953125,5.602594286738902,0.0,1.0,1.0,0.2832158230070589,0.11440305026742804,0.0006139935602202164
2021-12-12,4712.02001953125,5.602594286738902,0.0,1.0,1.0,0.26265508350969957,0.11350639699663792,0.0006091812817649778
2021-12-13,4668.97021484375,5.551408046275644,-0.009136167611567658,1.0,1.0,0.1156111492413883,0.1142876929054358,0.0006133744449324539
2021-12-14,4634.08984375,5.545904789728691,-0.0009913262547229795,0.07094295539763337,0.07094295539763337,0.004519689724932184,0.11449030794992396,0.0006144618663974293
2021-12-15,4709.85009765625,5.633953469651586,0.01587634178032893,1.0,1.0,0.2343970957210439,0.11785363381146435,0.0006325126125539403
2021-12-16,4668.669921875,5.58469347423494,-0.008743415379980468,1.0,1.0,0.09531439560077909,0.11840273411148361,0.0006354595973357158
2021-12-17,4620.64013671875,5.581918847818862,-0.0004968269841270079,0.0,0.0,-0.05379385012086402,0.11941212207282802,0.0006408769153755804
2021-12-18,4620.64013671875,5.581936568196157,3.1746031745605308e-06,0.0,0.0,-0.04578131976749026,0.11846970649688086,0.0006358190336728623
2021-12-19,4620.64013671875,5.581954288629706,3.1746031745605308e-06,0.0,0.0,-0.038564001380489536,0.11753470403648139,0.0006308009376681373
2021-12-20,4568.02001953125,5.581972009119512,3.1746031745605308e-06,0.0,0.0,-0.19223189668546428,0.11891400273523353,0.0006382035420276739
2021-12-21,4649.22998046875,5.678367338195264,0.01726904558429654,1.0,1.0,0.0734939267191446,0.12298334709310449,0.0006600434424867144
2021-12-22,4696.56005859375,5.736174237588985,0.010180197220578835,1.0,1.0,0.2119086737334803,0.12353244861247083,0.0006629904338126446
2021-12-23,4725.7900390625,5.7718744647421065,0.006223699921661829,1.0,1.0,0.28381874841955146,0.1230698974221472,0.000660507952345
2021-12-24,4725.7900390625,5.7718744647421065,0.0,1.0,1.0,0.26303063578183994,0.12210341481325747,0.0006553209044775177
2021-12-25,4725.7900390625,5.7718744647421065,0.0,1.0,1.0,0.2441457197926737,0.12114442118682323,0.0006501740494806758
2021-12-26,4725.7900390625,5.7718744647421065,0.0,1.0,1.0,0.22698623384717917,0.12019286091352022,0.000645067088795592
2021-12-27,4791.18994140625,5.851751061716229,0.01383893524747526,1.0,1.0,0.40359202670653926,0.12206099702473301,0.0006550932510283141
